text	label	score
经常去山东出差的山西人表示很赞	2	0.999563
2023高考必胜	2	0.91988
胶南排面	2	0.682931
山东工商学院前来打卡	2	0.867988
园博园	2	0.945801
寿光人前来报到	2	0.811299
胜利一中人报道	2	0.667993
德州人枯了	0	0.91752
曲阜属于济宁	2	0.712848
济宁一中2022级前来报道	2	0.853035
又临海又几乎都是平原	0	0.610766
星垂平野阔月涌大江流	1	1
自有中华它便在中心	2	0.805032
大连路过	2	0.911162
我我大学时爬过这个长城	2	0.992761
大连称洗海澡叫下饺子	0	0.0129194
大连人看到骑自行车同感了	2	0.766911
龙口:算是错付了	0	0.306682
龙口的报道	2	0.629989
为什么不是长岛	0	0.991702
想念美丽的青岛	2	0.999708
济南一中有没有	2	0.252796
孔庙祈福2023年高考大捷	2	0.984717
有昆明一中金岸的吗	0	0.669082
都有聊城了	2	0.946381
看日出凌晨三点就爬	2	0.554243
挑山工全文背诵	2	0.813979
五岳独尊	2	0.97365
还有紫菜呢	2	0.856952
蓬莱仙岛	2	0.964385
鲁南来了	0	0.078778
烟台苹果莱阳梨	2	0.901595
烟台青岛日照	2	0.967203
胶州湾大桥最长的跨海大桥	2	0.879534
双星	2	0.452815
崂山啤酒	2	0.386007
齐鲁大地	2	0.923868
挖掘机	1	0.573946
哈哈哈哈哈眼影盘的笑死我了	2	0.855432
太整齐了	0	0.836111
哈哈哈哈哈哈哈	2	0.974361
过六级保佑	2	0.942708
我就住在泰山脚下	2	0.925834
诗仙张宗昌	2	0.918685
什么全损音质	0	0.584
山东叔叔太帅了	2	0.998462
不是吐槽是真的很好很难得	0	0.581285
在外地上学想家了看看这一段就跟回家了一样	2	0.67038
亲爱的陈老师祝你永远年轻永远热泪盈眶	2	0.999956
好客山东欢迎您	2	0.979558
你好趵突泉	2	0.978554
航海中国第四季青海篇想不到我和山东的文案也很棒诶	2	0.999451
离开龙羊峡这每一滴水即将一起奔腾、一起澎湃换成相同的黄土颜色再一起穿越大半个中国注入大海到那个时候遇见再大的天地黄河也波澜不惊因为它早已尝过冰冷的雪山爱过温暖的土地”	2	0.99878
国航东航南航深航等多家航空表示紧急规避	0	0.268535
大连我竟然被点名了	0	0.674431
漓泉啤酒试图混入其中	1	0.0678897
为啥没说个殉马坑	0	0.992706
淄博我不要面子的啊	0	0.931702
站在地上看肯定看不到美景啊	1	0.832556
济南在盆地里每年夏天热得要死	0	0.920513
齐鲁大地的来由	2	0.674637
这里是3省汇聚之处当地方言跟河南还有安徽相邻的地界语言相似	2	0.965032
山东人全国跑了一圈除了海南西边呆了几年最后还是回到山东	2	0.903367
小学时候老师带我们上山放风筝第一次放得线太长鱼线被刮断了	2	0.027411
孔子身才高大绝对的武将身材	2	0.998725
山东蓝翔找国强	2	0.877135
不光是小轿车还有老头乐	2	0.00800159
还是走隧道吧来回大桥走一趟	0	0.269703
石老人告别了	2	0.93411
我印象里青岛以前的海挺脏这些年好多了	0	0.436922
官方吐槽	0	0.984092
海灯节	2	0.853444
好客山东欢迎您	2	0.979558
大家结束了好客山东永远欢迎您	2	0.981534
没淄博吗淄博哭了	0	0.924938
这一集令人感动震撼人心的场面太多了…都是看了想流泪的那种	2	0.999573
哈哈哈哈哈哈	2	0.914082
终于到省会了笑死	2	0.805988
济南	2	0.979865
必须给我大潍坊排面	2	0.923245
致敬挑山工	2	0.999491
大山东走起	2	0.947923
抟扶摇直上	2	0.882201
张宗昌	2	0.444206
纽荷兰	1	1
武大公主教	2	0.986352
青岛第二实验初级中学欢迎您	2	0.988692
山东人来报到了	2	0.648039
趵突泉	2	0.99825
看到聊城一中了好耶	2	0.980273
江北水城运河古都生态聊城	2	0.929288
淄博人集合了	2	0.288271
青岛三年内我肯定会去玩的	2	0.999564
临清槽帮	2	0.337063
山东就像家里的长子敦厚老实一直为家庭默默支撑做最坚实的依靠	2	0.992868
我愿称这个结束语是航拍中国最好的文案	2	0.974021
这怕不是江南水乡吧	0	0.99258
山东	2	0.845137
山东真的巨好	2	0.999315
葱不就是饭前饭后小水果吗	0	0.735033
我觉得还是要给济南留点面子	2	0.443338
金沙滩啤酒城	2	0.881614
哈啤酒吃蛤蜊青岛欢迎大家	2	0.975432
别高考会死的	0	0.86235
这是我家	2	0.923006
崖头人	2	0.720394
我也想起球状闪电了	2	0.510253
烟台苹果莱阳梨不如济南的萝卜皮	0	0.772049
我爱临沂	2	0.981708
孔圣人保佑我2023年高考上岸	2	0.952346
想起了江南百景图	2	0.633866
原来山东是农业大省	2	0.0764024
哇还有鹈鹕少见	2	0.847793
难得海豹保护那么好	2	0.999558
烟台以前可是登州府哇	2	0.886232
泰安还有为爱冲锋的勇士	2	0.993692
泰安还有为爱冲锋的的勇士	2	0.993469
山东八大碗	2	0.913848
我是东北人我的祖籍是山东省莱阳	2	0.824175
大沽河航道上的自锚式悬索桥	2	0.665867
这都有山东高速	2	0.878761
考研划重点	2	0.975706
章丘铁锅呢	2	0.0948321
齐桓公	2	0.600639
大三前雅思必过大四研学成功	2	0.994428
祝我雅思过线大四成功留学然后考研上岸	2	0.989996
山东大集就能买到大海带内心狂喜	2	0.93212
从17年18年那会工业就罚的查的很严了环境也改造雾霾也少了	0	0.949854
威化饼干	2	0.921995
有皲斑的皮薄又大贼甜	0	0.863604
临淄老乡啊	2	0.886638
呜呜呜略过淄博是几个意思	0	0.91164
想起高三那年英语作文潍坊风筝节	2	0.858007
潍坊的坊读一声读二声表示小作坊没有三声这个读音	0	0.906149
潍坊的坊读一声表示地名表示小作坊读二声没有其他读音	0	0.932298
泉水都超干净游鱼细石直视无碍的那种干净	2	0.990542
山东交通学院报道	2	0.495043
宋茜也是山东的	2	0.886068
好客山东欢迎您	2	0.979558
山东烟台海阳人来力	2	0.908478
好客山东欢迎你	2	0.96405
三季最佳文案	2	0.993883
哇呜	2	0.874554
焦家金矿	2	0.451679
想上厕所咋办	0	0.92418
烟台龙口大亮看这里木	2	0.807997
郯城人狂喜啊	2	0.639301
大亮大亮	2	0.998062
你好烟台你好大亮	2	0.953606
排面	2	0.676175
大明湖畔夏雨荷	2	0.975949
海带缠潜艇	2	0.832774
这个文案我给满分	2	0.996378
不会缠绕吗	0	0.9757
知识点全是知识点	2	0.997015
中国红好好看	2	0.999906
战歌起准备哭	2	0.974843
有移动厕所	2	0.497957
浩克山东欢迎您	2	0.972704
哈哈哈哈哈哈哈	2	0.974361
济南不配出镜	0	0.351484
王研恺地理作业打卡	2	0.898459
马健博老婆打卡	2	0.970371
某封禅终结者	2	0.620969
泰安人狂喜	2	0.8603
山东人吃的好所以长得高	2	0.979953
自律	2	0.822515
好美	2	0.999972
西边的太阳就要落山了徽山湖上静悄悄弹起我心爱的土琵琶	2	0.832465
风吹麦浪雷电碰撞	2	0.895581
辽宁也这么叫洗海澡	0	0.770238
莱芜你向北就向北吞并我是几个意思	0	0.711865
知识点微山湖是构造湖水源来自黄河	2	0.931801
看了这么多终于有一个地方我去过了	2	0.990231
烟台人来辣	2	0.939208
啤酒节	2	0.965031
青岛西海岸新区欢迎你	2	0.949371
淄博十七中2017级朱超报道	2	0.926504
我是醉着的那种	0	0.778249
哈哈哈哈哈哈哈哈哈哈哈笑死我了	2	0.627616
哈哈哈哈哈哈哈哈阿姨们笑死我了	2	0.279661
目前为止都在市南区开心	2	0.993556
耶小宋老师的家乡滨州	2	0.999039
打卡小宋老师的故乡	2	0.999622
千里海岸线一幅山水画	2	0.977716
枣庄辣子鸡特好吃	2	0.981409
牛批	2	0.996907
哈哈哈哈哈哈哈哈哈	2	0.911407
好客山东欢迎您	2	0.979558
梦幻	2	0.999688
上岸上岸	2	0.617553
大济南欢迎你	2	0.993646
大连蚌埠住了	2	0.934156
鲁西南呢	2	0.380578
中上靠左靠湖边的那个是我们村	2	0.623482
央视文案永远的神	2	0.796178
山东物产极为丰富鲁菜成为四大菜系之首是有原因的	2	0.994859
嗯就只是一不小心而已	0	0.956825
穿军大衣在泰山顶观日出是独属于中国人的浪漫	2	0.996954
听凭风引	2	0.797143
哭了	2	0.523737
太好看了最后	2	0.998387
第三次来看这段了	2	0.982053
你们不觉得齐鲁大地乡土气息中充斥着遥遥磅礴大气嘛	0	0.751275
说海带还得看我大福建阿喂狗头	0	0.946166
鲁班也是山东人	2	0.917936
看到这里莫名的哽咽起来	2	0.120921
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
上岸	2	0.588575
海豹礁	2	0.909222
青岛之后画风就变了	2	0.749005
我潍坊风筝不配拥有姓名	0	0.361834
前面的我也是嘉一的	2	0.45789
烟台苹果没说的那么神	2	0.0787854
其实烟台苹果没说的那么	1	0.907739
想家	2	0.936823
跑完变循声者 狗头	0	0.94121
2023山科大	2	0.904762
你们这样说地区让我这个山东日照临沂济宁混血儿很为难	0	0.991989
山东大白将	2	0.806428
山东东营	2	0.875863
zibo齐鲁巴蜀国考考了谢谢	2	0.986766
2022年石老人塌了	0	0.68785
好客山东欢迎您	2	0.979558
2023考上女院	2	0.760827
2023年专升本考试取得好成绩	2	0.951137
我大中华	2	0.989309
台儿庄正经5a级景区	2	0.980002
哈哈哈哈	2	0.975279
哈哈哈哈哈	2	0.99747
男孩子的快乐	2	0.999458
那个时候真热闹快乐呢	2	0.970842
疫情期间看真的太温馨啦	2	0.998193
2023中国海洋大学	2	0.907794
中国海洋大学牛逼	2	0.978362
推免中国海洋大学	2	0.830216
不得不说蓝翔是真牛逼	0	0.950962
泰山老奶奶	2	0.981368
山东省济南市历城第一中学棒1级学生打卡	2	0.979956
泰山挑山工精神	2	0.978075
中华泰山天下泰安	2	0.945889
沂源红苹果好吃	2	0.956236
好客山东	2	0.94392
山东值得	2	0.998246
好客山东欢迎大家	2	0.983133
山东这期爱了尤其结尾这一段文案我一个外地人哭的稀里哗啦	2	0.990537
山东这结尾的文案真的是三季以来最绝的一笔	2	0.997465
这文案把山东的朴实和豁达写的生动感动	2	0.994918
满分作文	1	1
文案绝了	2	0.956297
高能文案即将登场	2	0.135278
前方高能文案飙泪现场	2	0.718322
大明湖畔的容嬷嬷	2	0.898456
济南我容易吗	1	0.829431
这也太可爱了吧	2	0.852504
渤海和黄海形成黄渤	2	0.577241
蓬莱仙境	2	0.990017
妈呀这个文案太牛了	0	0.667892
国泰民安简称泰安	2	0.936316
五岳之首	2	0.985901
我是山东人我骄傲	2	0.995039
朴实无华却富饶发达这就是山东	2	0.238495
山东帅哥美女多	2	0.99515
山东你们只管吃我管够	0	0.789838
大明湖明湖大	2	0.941711
大青岛	2	0.9877
山东就是这么朴实又富饶	2	0.983046
我想笑	0	0.0531779
富饶的山东	2	0.96475
比人还高的大葱	2	0.86822
济南原是我不配	1	0.304131
青岛啤酒真的很好喝	2	0.993012
青岛去过一次真的很喜欢	2	0.999935
好客山东欢迎您	2	0.979558
山东是强省	2	0.74245
中国青岛山东济南	2	0.976163
俺是山东的山东潍坊的	2	0.802025
山东的排面青岛	2	0.912267
好客山东欢迎您	2	0.979558
我母亲的故乡	2	0.998718
基本上都上了除了菏泽	2	0.0699253
黛岳区大汶口镇	2	0.306944
千佛山趵突泉大明湖要不我们先睡了	2	0.0208818
厉害了	0	0.963498
山东农业渔业工业能源化工各种门类都很齐全地形条件地理位置也很优越	2	0.992641
姚明我身高多少来着	2	0.474793
孔子是鲁国人	2	0.963488
济南我就这样了	0	0.0882581
泰安人报道	2	0.73471
感慨着那个死掉的人像你的老公	2	0.938898
高考必胜	2	0.953817
还有塑料	0	0.876256
山东济南中国青岛世界潍坊宇宙寿光	2	0.905065
微山岛很美欢迎大家	2	0.999159
没见过这	0	0.990814
我向海而生你为梦而来	2	0.854487
公主楼	2	0.953386
山东舰前来报道	2	0.560823
上学的地方	2	0.987003
济南在倒数第二倒数第一是黄河入海口	2	0.328669
素王	2	0.983346
2023河科大上岸	2	0.755145
曲师大旁边的栗子饼好吃	2	0.582823
泰安人看到这个景也感动哭了	2	0.999573
我老家荣成	2	0.979277
山东师大附中欢迎你	2	0.974741
在古代统治者们认为泰山就是距离天最近的地方	2	0.886367
烟台莱阳鲁花集团	2	0.860285
黄渤哈哈哈	2	0.993277
中国青岛	2	0.959039
宋团	2	0.98911
我的大美枣庄呢	2	0.991207
小说中霸总的家	2	0.995929
青岛君峰路中学的同胞们在看吗	0	0.195427
握草那个蓝白红的船是我们学校的	2	0.501024
加油考上中戏	2	0.99776
期中考试班级前十	2	0.766833
哈哈哈哈哈哈哈哈哈哈有点像狗	1	0.662014
终归是菏泽不配了	0	0.995828
我大菏泽连个名字都没有嘛	0	0.935284
太不容易了	0	0.990515
欢迎收看动物世界	2	0.996663
这里我们也去过	2	0.977747
这里我们初中研学游去过	2	0.982129
龙口	2	0.593291
好客山东欢迎你	2	0.96405
致敬袁隆平爷爷	2	0.999407
莫名其妙的感动当年首播就很喜欢山东这一集今年才知道我祖籍山东即墨	2	0.635965
在潍坊你甚至能看见风筝	2	0.777447
青岛科技大学	2	0.973476
我要考青岛大学	2	0.787345
山东偶像的家乡	2	0.999578
早期训练珍贵影响	2	0.868666
突然想起阿根廷小火车	2	0.611265
真的好美好想去	2	0.999953
人多千万别去	0	0.673307
拉不住风筝了嘿人追着风筝跑嘿	2	0.794331
远方的家	2	0.98691
潍坊的顺口溜真多	2	0.587445
想起了鸡条的脸基尼哈哈哈哈	2	0.594249
不如泡泡啤	0	0.998157
中华泰山天下泰安泰安泰安国泰民安	2	0.863945
电气化铁路上空禁止放飞无人机	0	0.0530463
英子故乡	2	0.998747
一中校友集合	2	0.96178
新泰的这么多	2	0.957334
好爱这期	2	0.999911
天地玄黄宇宙洪荒	2	0.895817
哈哈哈哈哈哈哈哈哈	2	0.911407
济南有三大明湖那边课文很熟悉	2	0.986304
一直以为台儿庄在石家庄	2	0.267979
大家好我是济阳的哈哈哈	2	0.994047
移船相近邀相见添酒回灯重开宴	2	0.941095
石家庄我排第几	2	0.946396
威海不配了是吗	0	0.977928
威海二中欢迎你	2	0.944443
这时候海天还没建好	0	0.59703
话说泰山是分手山	2	0.22675
大学前两年在泰安上的现在来济南了	2	0.991102
济南就没了	0	0.606523
石老人修仙成功了	2	0.441145
接天莲叶无穷碧映日荷花别样红	2	0.980561
嘿嘿鸭掌鸭脖	2	0.975586
哈哈哈	2	0.998853
朴素	1	0.849207
2023中考必过	2	0.997589
动植物	2	0.777503
嗮足180天	2	0.916332
德州呢	2	0.167374
富庶甲齐郡繁华压两京	2	0.588407
德皇老家	2	0.994686
方圆我I你	2	0.979037
这文案太绝了	2	0.871662
夏雨荷来了	2	0.982036
还有左冷禅	2	0.876813
章丘铁锅请求出战	2	0.520246
晚上露营贼爽	2	0.999389
哈哈哈哈宁津路过	2	0.912089
一不小心	0	0.309655
万世师表	2	0.351474
长岛冰茶诞生地	2	0.863303
10万亩	2	0.805953
我只认识山东卫视主持人李鑫	0	0.592838
19年第一次去青岛真的好美	2	0.999834
送我一辆我是学生	2	0.733389
低调.jpg	2	0.588922
前方文案高能	1	0.395075
加油加油我最棒	2	0.999643
上岸	2	0.588575
绝了山东人泪目	2	0.985855
日出的地方大约就是我家	2	0.922998
上岸中国农业大学	2	0.574973
微山湖里静悄悄	2	0.784403
放在古代这就是千古名句	2	0.988663
山东处中原而傍大海南北要冲欢迎大家来山东游玩生活	2	0.973336
白日依山尽黄河入河流	2	0.953622
四面荷花三面柳一城山色半城湖	2	0.948755
山东是兵家必吃之地	2	0.994932
哈哈哈哈哈哈哈哈哈哈哈	2	0.824151
日照终究是错付了	0	0.491437
雪豹闭嘴	0	0.778958
这是猞猁	0	0.318196
讲了第一第三的港口日照你也提一提啊	1	0.198425
都多少季了还没有河南隔壁的山东都有了	0	0.398672
满分作文来袭	2	0.867003
看不见我	0	0.845709
这个视角确实挺高的	2	0.987928
文学钟爱的排比句式	2	0.998597
这群鸟演的好啊飞过去的时机抓得那么准	2	0.997674
泉水自带一种甜小时候放牛不带水尽喝泉水了	2	0.504287
其实就是片山脉被海水吞没之后的景象	1	0.256194
还是繁体字诶	0	0.836466
为什么隔两小时翻转因为挪一次就要两小时	0	0.991536
说得那么浪漫潇洒实际上早出早归是为了能多跑几趟…	0	0.146662
山东应该用相亲又相爱的	2	0.598664
临清	2	0.145009
青岛	2	0.964774
地势的最高点vs精神的最高点	2	0.989898
